path,slug,title,date,expiryDate,publishDate,draft,permalink,kind,section
content/posts/2021-12-22-yishupingkongxiwang.md,yishupingkongxiwang,艺术中的希望现实中的绝望,2021-12-22T00:00:00Z,0001-01-01T00:00:00Z,2021-12-22T00:00:00Z,false,https://www.pgoj.top/archives/yishupingkongxiwang.html,page,posts
content/posts/2021-12-21-haojiefenghaodemeng.md,haojiefenghaodemeng,郝杰的《冯海的梦》的先锋性,2021-12-21T00:00:00Z,0001-01-01T00:00:00Z,2021-12-21T00:00:00Z,false,https://www.pgoj.top/archives/haojiefenghaodemeng.html,page,posts
content/posts/2021-12-18-229.md,229,注水哗哗干货瘪瘪的演讲,2021-12-18T00:00:00Z,0001-01-01T00:00:00Z,2021-12-18T00:00:00Z,false,https://www.pgoj.top/archives/229.html,page,posts
content/posts/2021-12-16-jiaoshiyanlun.md,jiaoshiyanlun,教师时刻应该注意保持理智与克制,2021-12-16T00:00:00Z,0001-01-01T00:00:00Z,2021-12-16T00:00:00Z,false,https://www.pgoj.top/archives/jiaoshiyanlun.html,page,posts
content/posts/2021-12-14-wobushiyeren.md,wobushiyeren,不明大势的刑天成了工具,2021-12-14T00:00:00Z,0001-01-01T00:00:00Z,2021-12-14T00:00:00Z,false,https://www.pgoj.top/archives/wobushiyeren.html,page,posts
content/posts/2021-12-13-renshicuiruode.md,renshicuiruode,人是自然界最脆弱的东西,2021-12-13T00:00:00Z,0001-01-01T00:00:00Z,2021-12-13T00:00:00Z,false,https://www.pgoj.top/archives/renshicuiruode.html,page,posts
content/posts/2021-12-12-shihaigouchen.md,shihaigouchen,史海钩沉怕是钩出一片混屯,2021-12-12T00:00:00Z,0001-01-01T00:00:00Z,2021-12-12T00:00:00Z,false,https://www.pgoj.top/archives/shihaigouchen.html,page,posts
content/posts/2021-12-01-tanxingshuihe.md,tanxingshuihe,《探清水河》还是《叹清水河》,2021-12-01T00:00:00Z,0001-01-01T00:00:00Z,2021-12-01T00:00:00Z,false,https://www.pgoj.top/archives/tanxingshuihe.html,page,posts
content/posts/2021-11-30-ganqingkaoyan.md,ganqingkaoyan,没事找抽型的感情考验,2021-11-30T00:00:00Z,0001-01-01T00:00:00Z,2021-11-30T00:00:00Z,false,https://www.pgoj.top/archives/ganqingkaoyan.html,page,posts
content/posts/2021-11-28-kanhaizishengxing.md,kanhaizishengxing,以‘省心’为第一要义的看孩子,2021-11-28T00:00:00Z,0001-01-01T00:00:00Z,2021-11-28T00:00:00Z,false,https://www.pgoj.top/archives/kanhaizishengxing.html,page,posts
content/posts/2021-11-18-wangxiaoboteliduxing.md,wangxiaoboteliduxing,王小波那只特立独行的猪,2021-11-18T00:00:00Z,0001-01-01T00:00:00Z,2021-11-18T00:00:00Z,false,https://www.pgoj.top/archives/wangxiaoboteliduxing.html,page,posts
content/posts/2021-11-09-yudafucangqian.md,yudafucangqian,郁达夫和王映霞对藏钱的处理,2021-11-09T00:00:00Z,0001-01-01T00:00:00Z,2021-11-09T00:00:00Z,false,https://www.pgoj.top/archives/yudafucangqian.html,page,posts
content/posts/2021-11-05-jiaxumingzhengjian.md,jiaxumingzhengjian,贾旭明与郑建的相声《神话新说》,2021-11-05T00:00:00Z,0001-01-01T00:00:00Z,2021-11-05T00:00:00Z,false,https://www.pgoj.top/archives/jiaxumingzhengjian.html,page,posts
content/posts/2021-10-30-changshimangdian.md,changshimangdian,你的常识对别人来说可能是盲点,2021-10-30T00:00:00Z,0001-01-01T00:00:00Z,2021-10-30T00:00:00Z,false,https://www.pgoj.top/archives/changshimangdian.html,page,posts
content/posts/2021-10-29-weidongyipingjia.md,weidongyipingjia,对韦东奕不中肯的评价,2021-10-29T00:00:00Z,0001-01-01T00:00:00Z,2021-10-29T00:00:00Z,false,https://www.pgoj.top/archives/weidongyipingjia.html,page,posts
content/posts/2021-10-25-shuxuebucunzai.md,shuxuebucunzai,数学教的东西都是不存在的,2021-10-25T00:00:00Z,0001-01-01T00:00:00Z,2021-10-25T00:00:00Z,false,https://www.pgoj.top/archives/shuxuebucunzai.html,page,posts
content/posts/2021-10-24-jiaoshijijiu.md,jiaoshijijiu,与其教师掌握急救知识不如安排校医,2021-10-24T00:00:00Z,0001-01-01T00:00:00Z,2021-10-24T00:00:00Z,false,https://www.pgoj.top/archives/jiaoshijijiu.html,page,posts
content/posts/2021-10-20-liuliangmingxing.md,liuliangmingxing,对流量明星的双标,2021-10-20T00:00:00Z,0001-01-01T00:00:00Z,2021-10-20T00:00:00Z,false,https://www.pgoj.top/archives/liuliangmingxing.html,page,posts
content/posts/2021-10-10-jiaocaigaigeshoushiwuzi.md,jiaocaigaigeshoushiwuzi,教材改革与收拾屋子,2021-10-10T00:00:00Z,0001-01-01T00:00:00Z,2021-10-10T00:00:00Z,false,https://www.pgoj.top/archives/jiaocaigaigeshoushiwuzi.html,page,posts
content/posts/2021-10-08-chuhechuyi.md,chuhechuyi,小学数学中的除和除以,2021-10-08T00:00:00Z,0001-01-01T00:00:00Z,2021-10-08T00:00:00Z,false,https://www.pgoj.top/archives/chuhechuyi.html,page,posts
content/posts/2021-10-05-zuojiayujiaoshi.md,zuojiayujiaoshi,作家群体面临的境遇和教师类似,2021-10-05T00:00:00Z,0001-01-01T00:00:00Z,2021-10-05T00:00:00Z,false,https://www.pgoj.top/archives/zuojiayujiaoshi.html,page,posts
content/posts/2021-09-30-baihuabanqingshi.md,baihuabanqingshi,白话文《清史》出版引起的争议,2021-09-30T00:00:00Z,0001-01-01T00:00:00Z,2021-09-30T00:00:00Z,false,https://www.pgoj.top/archives/baihuabanqingshi.html,page,posts
content/posts/2021-09-17-jiangkunxiangshengdixian.md,jiangkunxiangshengdixian,姜昆不食人间烟火的表态,2021-09-17T00:00:00Z,0001-01-01T00:00:00Z,2021-09-17T00:00:00Z,false,https://www.pgoj.top/archives/jiangkunxiangshengdixian.html,page,posts
content/posts/2021-09-13-xinjingrushuideshengren.md,xinjingrushuideshengren,恶心的心静如水心胸宽广的圣人,2021-09-13T00:00:00Z,0001-01-01T00:00:00Z,2021-09-13T00:00:00Z,false,https://www.pgoj.top/archives/xinjingrushuideshengren.html,page,posts
content/posts/2021-09-12-gongzhidishu.md,gongzhidishu,打公知就像打地鼠游戏,2021-09-12T00:00:00Z,0001-01-01T00:00:00Z,2021-09-12T00:00:00Z,false,https://www.pgoj.top/archives/gongzhidishu.html,page,posts
content/posts/2021-09-12-piaomiaodezhuliuxiangsheng.md,piaomiaodezhuliuxiangsheng,飘渺的有思想、有温度、有趣味的相声,2021-09-12T00:00:00Z,0001-01-01T00:00:00Z,2021-09-12T00:00:00Z,false,https://www.pgoj.top/archives/piaomiaodezhuliuxiangsheng.html,page,posts
content/posts/2021-09-11-liboxixing.md,liboxixing,不中肯的对郦波《西行》的批评,2021-09-11T00:00:00Z,0001-01-01T00:00:00Z,2021-09-11T00:00:00Z,false,https://www.pgoj.top/archives/liboxixing.html,page,posts
content/posts/2021-09-10-tangchaohaoxianggong.md,tangchaohaoxianggong,《唐朝好相公》中尴尬的歪诗,2021-09-10T00:00:00Z,0001-01-01T00:00:00Z,2021-09-10T00:00:00Z,false,https://www.pgoj.top/archives/tangchaohaoxianggong.html,page,posts
content/posts/2021-09-03-223.md,223,飘渺如烟的教师惩戒权,2021-09-03T00:00:00Z,0001-01-01T00:00:00Z,2021-09-03T00:00:00Z,false,https://www.pgoj.top/archives/223.html,page,posts
content/posts/2021-08-26-shoubingyouxiji.md,shoubingyouxiji,想起了落满灰尘的手柄游戏机,2021-08-26T00:00:00Z,0001-01-01T00:00:00Z,2021-08-26T00:00:00Z,false,https://www.pgoj.top/archives/shoubingyouxiji.html,page,posts
content/posts/2021-08-25-xinlingkecheng.md,xinlingkecheng,忽悠接着忽悠的心灵课程,2021-08-25T00:00:00Z,0001-01-01T00:00:00Z,2021-08-25T00:00:00Z,false,https://www.pgoj.top/archives/xinlingkecheng.html,page,posts
content/posts/2021-08-20-biepengdaoqiang.md,biepengdaoqiang,别碰着墙与真TMD灵,2021-08-20T00:00:00Z,0001-01-01T00:00:00Z,2021-08-20T00:00:00Z,false,https://www.pgoj.top/archives/biepengdaoqiang.html,page,posts
content/posts/2021-08-18-yixiulaohu.md,yixiulaohu,破掉的针鼻与屏风上的老虎,2021-08-18T00:00:00Z,0001-01-01T00:00:00Z,2021-08-18T00:00:00Z,false,https://www.pgoj.top/archives/yixiulaohu.html,page,posts
content/posts/2021-08-17-nicaidaoqian.md,nicaidaoqian,尼采的道歉,2021-08-17T00:00:00Z,0001-01-01T00:00:00Z,2021-08-17T00:00:00Z,false,https://www.pgoj.top/archives/nicaidaoqian.html,page,posts
content/posts/2021-08-14-jingguoshence.md,jingguoshence,不知道靖国神厕的是啥玩意儿,2021-08-14T00:00:00Z,0001-01-01T00:00:00Z,2021-08-14T00:00:00Z,false,https://www.pgoj.top/archives/jingguoshence.html,page,posts
content/posts/2021-08-08-jiazhangjubaolaoshi.md,jiazhangjubaolaoshi,家长请老师补课，完后举报老师,2021-08-08T00:00:00Z,0001-01-01T00:00:00Z,2021-08-08T00:00:00Z,false,https://www.pgoj.top/archives/jiazhangjubaolaoshi.html,page,posts
content/posts/2021-08-02-huifubaokanting.md,huifubaokanting,想当然的恢复报刊亭的呼吁,2021-08-02T00:00:00Z,0001-01-01T00:00:00Z,2021-08-02T00:00:00Z,false,https://www.pgoj.top/archives/huifubaokanting.html,page,posts
content/posts/2021-07-23-zhongweihuidui.md,zhongweihuidui,忽略了公众人物身份的周炜,2021-07-23T00:00:00Z,0001-01-01T00:00:00Z,2021-07-23T00:00:00Z,false,https://www.pgoj.top/archives/zhongweihuidui.html,page,posts
content/posts/2021-07-18-256.md,256,相声演员大兵爆红与沉寂,2021-07-18T00:00:00Z,0001-01-01T00:00:00Z,2021-07-18T00:00:00Z,false,https://www.pgoj.top/archives/256.html,page,posts
content/posts/2021-07-16-yunchudeaoman.md,yunchudeaoman,歧视显示了你的愚蠢的傲慢,2021-07-16T00:00:00Z,0001-01-01T00:00:00Z,2021-07-16T00:00:00Z,false,https://www.pgoj.top/archives/yunchudeaoman.html,page,posts
content/posts/2021-07-11-jiaoshoujudabang.md,jiaoshoujudabang,天津大学教授马知遥的大棒高举,2021-07-11T00:00:00Z,0001-01-01T00:00:00Z,2021-07-11T00:00:00Z,false,https://www.pgoj.top/archives/jiaoshoujudabang.html,page,posts
content/posts/2021-07-10-zimeitisuiyi.md,zimeitisuiyi,头条作者南宫寻欢不该的随意为之,2021-07-10T00:00:00Z,0001-01-01T00:00:00Z,2021-07-10T00:00:00Z,false,https://www.pgoj.top/archives/zimeitisuiyi.html,page,posts
content/posts/2021-07-08-zhuanjiashuxuezuoye.md,zhuanjiashuxuezuoye,专家抱怨不会做孙子的数学作业,2021-07-08T00:00:00Z,0001-01-01T00:00:00Z,2021-07-08T00:00:00Z,false,https://www.pgoj.top/archives/zhuanjiashuxuezuoye.html,page,posts
content/posts/2021-07-06-meiyoudixiandewanghong.md,meiyoudixiandewanghong,以撕扯国民伤疤来吸引眼球的‘网红’,2021-07-06T00:00:00Z,0001-01-01T00:00:00Z,2021-07-06T00:00:00Z,false,https://www.pgoj.top/archives/meiyoudixiandewanghong.html,page,posts
content/posts/2021-07-04-maijiahuangyan.md,maijiahuangyan,买家用谎言验证了卖家的谎言,2021-07-04T00:00:00Z,0001-01-01T00:00:00Z,2021-07-04T00:00:00Z,false,https://www.pgoj.top/archives/maijiahuangyan.html,page,posts
content/posts/2021-07-02-xuebaliji.md,xuebaliji,学霸的精致利己主义,2021-07-02T00:00:00Z,0001-01-01T00:00:00Z,2021-07-02T00:00:00Z,false,https://www.pgoj.top/archives/xuebaliji.html,page,posts
content/posts/2021-06-19-xiachongyubing.md,xiachongyubing,夏虫与冰皆无错,2021-06-19T00:00:00Z,0001-01-01T00:00:00Z,2021-06-19T00:00:00Z,false,https://www.pgoj.top/archives/xiachongyubing.html,page,posts
content/posts/2021-06-05-sugeladilaopo.md,sugeladilaopo,阔论的老公现实的老婆,2021-06-05T00:00:00Z,0001-01-01T00:00:00Z,2021-06-05T00:00:00Z,false,https://www.pgoj.top/archives/sugeladilaopo.html,page,posts
content/posts/2021-05-28-shirenjingqiaoqiao.md,shirenjingqiaoqiao,诗人的存在静悄悄,2021-05-28T00:00:00Z,0001-01-01T00:00:00Z,2021-05-28T00:00:00Z,false,https://www.pgoj.top/archives/shirenjingqiaoqiao.html,page,posts
content/posts/2021-05-07-quxiezuozhehan.md,quxiezuozhehan,曲协不能瘸子打围坐着喊,2021-05-07T00:00:00Z,0001-01-01T00:00:00Z,2021-05-07T00:00:00Z,false,https://www.pgoj.top/archives/quxiezuozhehan.html,page,posts
content/posts/2021-05-05-xiapinchenpeisizhaobenshan.md,xiapinchenpeisizhaobenshan,小品的开山祖师与春晚舞台的小品王,2021-05-05T00:00:00Z,0001-01-01T00:00:00Z,2021-05-05T00:00:00Z,false,https://www.pgoj.top/archives/xiapinchenpeisizhaobenshan.html,page,posts
content/posts/2021-04-25-ranghaiziyeyixie.md,ranghaiziyeyixie,亡羊补牢的‘让孩子野一些’,2021-04-25T00:00:00Z,0001-01-01T00:00:00Z,2021-04-25T00:00:00Z,false,https://www.pgoj.top/archives/ranghaiziyeyixie.html,page,posts
content/pages/links.md,,友链,2021-01-01T00:00:00Z,0001-01-01T00:00:00Z,2021-01-01T00:00:00Z,false,https://www.pgoj.top/links/,page,pages
content/search.md,,搜索,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,false,https://www.pgoj.top/search/,page,
